Page,Câu tiếng Hán,volumn,translation,best_match
36,肢體熟輕宜惺惺散九六，重則人參姜活散九八二。,Volume_31,"Chi thể khi nhẹ nên dùng Tỉnh Tỉnh Tán 96, nếu nặng thì dùng Nhân Sâm Khương Hoạt Tán 982.","Chứng hiện ra mặt đỏ và bụng đều ấm, trong miệng hơi nóng là đúng, hỏa mà nhẹ thì nên dùng Sinh mạch tán (127) hỏa mà nặng thì nên dùng bài Chu sa an thần hoàn (128) Nhân sâm hoàng liên tán (129)"
67,牡蠣、茯苓、黃芩、生地各二三口。,Volume_33,"Mẫu Lệ, Phục Linh, Hoàng Cầm, Sinh Địa, mỗi loại hai ba phần.","Do hỏa, thì nên dùng các loại hoàng cầm, hoàng liên, đương qui, bạch thước."
16,黽背者：背乃腎俞，雖有所因，亦責於腎。,Volume_33,"Người bị gù lưng: Lưng chính là huyệt Thận Du, dù có nguyên nhân khác, cũng vẫn phải quy về thận.","B- Phân biệt chứng trạng: Đầu cổ mềm là đầu không thể ngay được, cổ oặt nghiêng, vì can chủ gần, thận chủ xương, can thận hư mà sinh bệnh"
33,然以則為虛，非補土以藏陽，即滋隂而退火。,Volume_31,"Tuy nhiên, nếu là hư chứng, thì không phải là bổ Thổ để tàng Dương, mà chính là tư Âm để thoái hỏa.","Nếu thương hàn phát ban thì ban không có nốt đen mà cũng không có đầu, là đúng chứng, thì nên theo phép của Trọng - Cảnh mà trị"
44,又有生下而身黃者，此胎疸也。,Volume_29,"Lại có những trường hợp sinh ra mà bị vàng da, đây chính là vàng da sơ sinh.","Lại có đứa trẻ ngoài da, mặt mắt đều vàng, đỏ là bệnh vàng da"
67,赤芍、當歸、甘草、大黃各等分。,Volume_33,"Xích thược, Đương quy, Cam thảo, Đại hoàng, mỗi vị bằng nhau.","Tư âm, dưỡng huyết như: Sinh địa, Thục địa, Đương qui, Bạch thược, Đan bỉ, cốt bì, Tri mẫu, Hoàng bá, Trạch tả."
20,冷熱相兼，宜如聖丸見下。,Volume_31,"Hàn nhiệt kiêm trị, nên dùng Thánh hoàn, xem chi tiết bên dưới.","Nếu hàn khí thịnh, thì nên dùng Nhị sài hồ ẩm (167)"
80,右爲末，煉蜜凡竟眼大，每服一丸。,Volume_33,"Nghiền thành bột mịn, luyện mật cho đến khi hồ thuốc đạt độ dẻo quánh, kết dính vừa đủ để vê viên. Mỗi lần uống một viên.","Các vị trên, tán bột, luyện mật làm hoàn, to bằng hột củ súng, uống với nước đường phèn."
49,酒変：生癸水；二変一蒸：生壬水；三変：生丁火；四変二蒸：生丙火；五変：生乙木；六変三蒸：生甲木；七変：生辛金；八変四蒸：生庚金；九変：生己土；十変五蒸：生戊土。,Volume_30,"Biến thứ nhất: sinh Quý Thủy; Biến thứ hai, một lần chưng: sinh Nhâm Thủy; Biến thứ ba: sinh Đinh Hỏa; Biến thứ tư, hai lần chưng: sinh Bính Hỏa; Biến thứ năm: sinh Ất Mộc; Biến thứ sáu, ba lần chưng: sinh Giáp Mộc; Biến thứ bảy: sinh Tân Kim; Biến thứ tám, bốn lần chưng: sinh Canh Kim; Biến thứ chín: sinh Kỷ Thổ; Biến thứ mười, năm lần chưng: sinh Mậu Thổ.","Hễ một lần biến là biết được tính tình có thay đổi hơn trước, 32 ngày một lần biến vì tương ứng với người có 32 cái răng, trong người có 365 đốt xương trừ 45 đốt ở tay và chân ra thì chỉ còn 320 đốt, sinh một ngày chủ về 10 đốt, 10 ngày 100 đốt, 32 ngày 320 đốt là một lần biến, phần hơi thừa của xương từ não vào nướu mà mọc răng, cho nên lấy 32 cái răng làm tương ứng với chu kỳ 32 ngày là một lần biến, 64 ngày (2 lần biến) là một lần chưng Biến lần đầu sinh Quý thủy, biến lần thứ hai tức chưng lần thứ nhất sinh Nhâm thủy, biến lần 3, sinh Đinh hỏa, biến lần 4 tức chưng lần 2 sinh Bính hỏa biến lần 5 sinh Ất mộc, biến lần 6 tức chưng lần 3 sinh Giáp mộc, biến lần 7 sinh Tân kim, biến lần 8 tức chưng lần 4 sinh Canh kim, biến lần 9 sinh Kỷ thổ, biến lần 10 tức chưng lần 5 sinh Mậu thổ, đấy là theo cái lý ""Trời 1 sinh thủy, đất 2 sinh hỏa, trời 3 sinh mộc, đất 4 sinh kim, trời 5 sinh thổ từ dưới lên trên” vậy."
25,八六味回陽飲：人參一、二用，或效，製附二、三口，炮姜二、三，炙草一口，贏地五口或一用，歸身一口。,Volume_33,"Bát Lục Vị Hồi Dương Ẩm: Nhân sâm một, hai dùng, hoặc hiệu quả; Chế Phụ hai, ba khẩu; Bào Khương hai, ba khẩu; Chích Thảo một khẩu; Oánh Địa năm khẩu hoặc một dùng; Quy Thân một khẩu.","Nhân Sân Bạch phụ (chế) Thiên ma (lùi) Thiên môn Táo nhân Chích thảo (mỗi vị 1 đồng) Tán nhỏ, thắng mật làm viên, chu sa làm áo nấu bạc hả, tim bấc làm thang mà Một phương nữa, thêm trân châu, vàng thếp, xạ hương."
44,欝金散：欝金、桔梗、甘草、天花粉、金卷。,Volume_29,"Uất kim tán: Uất kim, Cát cánh, Cam thảo, Thiên hoa phấn, Kim quyển.","Xuyên hoàng liên, Thạch hộc, Hồ hoàng liên, Ngũ cốc trùng, (tức giòi cầu tiêu) Hoàng cầm, Thanh đại, Chi tử, Hoạt thạch, Địa cốt bì."
74,八人參、當歸末和勻爲丸。,Volume_33,"Tám phần nhân sâm, đương quy bột, trộn đều làm thành viên hoàn.","- Thiên nam tinh, tán bột, trộn với giám, đắp gan bàn chân."
19,雌黃、輕粉、神砂各少許。,Volume_31,"Thư hoàng, khinh phấn, thần sa, mỗi thứ một ít.","Phàm bệnh kinh phong dùng thủy ngân khinh phấn, ba đậu, Mang tiêu sương, Long não, Xạ hương, Thiềm tô, ngô công v"
44,若淡黃兼白者，必胃怯或胃不和也。,Volume_29,"Nếu hiện tượng vàng nhạt lẫn trắng, ắt hẳn là vị khiếp hoặc vị bất hòa.","Có thuyết nói: Dưới mép miệng đò là thận nhiệt, nếu đổi sắc luôn là thai phong, chạm vía."
39,連翹飲即八正湯加減治小見諸熱表裏俱宜。,Volume_31,"Liên Kiều Ẩm chính là Bát Chính Thang gia giảm, dùng để trị các chứng nhiệt dù là thể nhẹ, thích hợp cho cả biểu và lý.","Xử phương: Như nước dãi nóng mà dính đặc do hỏa ở dạ dày bốc lên, nên dùng Thông tâm ẩm (199), hoặc Tả hoàng ẩm (47) để gia giảm mà dùng, như nước dãi lạnh tự nhễu xuống tức là vị hư không thể thu rút được, nên dùng Mộc hương bán hạ hoàn (48)."
6,次觀父母強弱，所得於初年晚年，則立之遲，睛之黑，髪之潤，齒之榴，自可通覩矣。,Volume_33,"Kế đó, quan sát sự mạnh yếu của cha mẹ, những gì nhận được từ thuở nhỏ đến lúc về già, thì việc phát triển chậm vững vàng, đôi mắt đen, mái tóc óng mượt, răng chắc khỏe như hạt lựu, tự nhiên có thể nhận thấy rõ.","tròng mắt đen, tóc mượt, răng như hạt lưu, tự có thể đoàn biết được."
44,然諸疽皆熱，色深黃者是也。,Volume_29,"Tuy nhiên, các ung nhọt đều có nhiệt, và sắc vàng sẫm là đặc điểm nhận biết.","Lại có trẻ đẻ ra là mình vàng, đó là thai đản, nhưng mọi chứng đản đều nhiệt, sắc vân sạm là đúng, nếu vàng nhợt kiêm có trắng thì tất nhiên vị yếu hoặc vị không hòa."
32,蓋母之氟血若調乳，則長養精神氣血；一病則乳反生他病。,Volume_30,"Nếu khí huyết của người mẹ điều hòa tốt, sữa mẹ sẽ nuôi dưỡng tinh thần, khí và huyết; một khi người mẹ bị bệnh, sữa sẽ ngược lại gây ra các bệnh khác.","Có khi do khí huyết cùng xung động nhau, tổn thương đến vị khẩu cũng làm cho thổ huyết, vì dương mình chủ huyết, huyết uất thì chạy càng, cho nên trẻ con thổ huyết, 10 đứa thì có đến 7, 8 em là do bị khí nghịch."
7,先天之元氣由於無形以肇五行，後天之元氣從有形之五行以環運。,Volume_33,"Nguyên khí Tiên thiên do vô hình mà khởi tạo Ngũ hành, Nguyên khí Hậu thiên từ Ngũ hành hữu hình mà vận hành luân chuyển.","Nguyên khí tiên thiên, do vô hình mà xây dựng nên ngũ hành, nguyên khí hậu thiên, theo ngũ hành hữu hình, mà xoay vần khí dương vô hình của tiên (5) (6) thiên, âm dương giao hợp, sinh ra tính linh hoạt của hồn phách thần (7) chí (8), ý (1), mới có đủ tình cảm về mừng, giận, lo, nghỉ, buồn, sợ, kinh hãi"
44,身如塗丹：一見生下者，遍身如丹塗。,Volume_29,"Thân thể như thoa chu sa: Khi vừa sinh ra, khắp thân thể đều như thoa chu sa.","- Các phương khác: Chữa chứng dịch phỏng ra (thiên hành ban sang), phút chốc khắp mình, đều chứa nước trắng, đó là khí ác độc."
44,宜用欝金散。,Volume_29,Nên dùng Uất kim tán.,Nặng lắm thì bài kim 8 tán.
80,桑白皮、白術、木通、陳皮各五錢。,Volume_33,"Tang bạch bì, Bạch truật, Mộc thông, Trần bì mỗi vị năm tiền.","Tiêu thực, khử trệ: Sơn tra, Chỉ thực, Chỉ xác, Mộc hương, Trần bì, Phúc bì, Đại hoàng, Phác tiêu."
4,一風火交爭，乃因痰生於脾，風生於肝，驚出於心，熱出於肺，謂之四症。,Volume_30,"Phong hỏa giao tranh, ấy là do đàm sinh ư Tỳ, phong sinh ư Can, kinh xuất ư Tâm, nhiệt xuất ư Phế, được gọi là Tứ chứng.","Nhưng không có dương thì không vận hóa mà khí ủng trệ, gia mộc hương hấp cơm để đạo dẫn, khi vận hành thì đờm tiêu, tự nhiên không có giật nữa (phàm trẻ con bị các chứng cấp kinh phong, thai phong, động kinh mà phát có quắp, thì không chứng nào là không do tướng hỏa bị nhiệt làm hại âm, tổn huyết mà sinh ra)."
24,全蠍四個，糖水浸一宿，用南星一箇，開一穴，八蠍在內。,Volume_30,"Toàn yết bốn con, ngâm nước đường một đêm. Dùng một củ nam tinh, khoét một lỗ, đặt tám con yết vào trong.","AN THẦN TÁN: trị co quắp 4 con, tẩm nước đường một đêm Toàn yết Nam tinh to 1 cú Khoét nam tinh thành 1 lỗ, nhét toàn tết vào, lấy bột nam tinh lấp miệng lại, bọc bột mì mà lùi đến thấy màu đỏ thì lấy ra, vùi xuống đất một đêm, bỏ nam tinh lấy toàn yết tán nhỏ, mỗi lần uống một đồng tiền xúc, lấy nước mài dao làm thang mà uống."
24,心火內熾，客風外乗，風勝則庶物皆揺，故令遊走殊速，如丹毒火症也。,Volume_31,"Tâm hỏa nội thịnh, khách phong ngoại thừa. Phong thắng thì trăm vật đều dao động, do đó khiến cho sự du tẩu đặc biệt nhanh, như chứng đan độc hỏa vậy.","Nếu chỉ bắt chước phương thuốc hàn lương khắc phạt của người xưa, như các bài Phì-nhi-hoàn, Lô hội hoàn, là những phương thuốc tiêu hao, mà muốn đem lại để làm thân cho thân thể lành mạnh, thì không thể được"
50,後一大蒸足，乃長其經脈，手足故手受血而䏻持物，足受血而猒行立。,Volume_30,"Sau đó, một lần xông chân lớn, nhờ đó kinh mạch được củng cố. Ở tay chân, tay nhận được huyết nên có thể cầm nắm vật, còn chân nhận được huyết nên có thể đi đứng vững vàng.","Mạch thốn khẩu: Trẻ con mình nhỏ, xương ngắn, khí huyết chưa ổn định, làm sao mà phân chia thốn, quan, xích được, chỉ dùng một ngón tay cái mần mò trên dưới tay trẻ tìm được cao cốt (1) sẽ phân ra được 3 bộ thốn quan xích."
35,凡寔熱之在內者，古法有分五臟，宜従正治。,Volume_31,"Phàm thực nhiệt ở bên trong, cổ pháp có phân chia theo ngũ tạng, nên áp dụng phép chính trị.","- Phàm nguyên khí hư mà phát sốt, đều là chứng thuộc hư mà giả nhiệt, thì nên chữa theo cách phản trị."
35,若陽明實症，汗出大渴者，仲景竹葉石膏湯。,Volume_30,"Nếu là thực chứng Dương minh, kèm theo ra mồ hôi và khát nước dữ dội, thì dùng Trúc Diệp Thạch Cao Thang của Trọng Cảnh.","CAM LY Thấy có bệnh cam, lại thêm vào chứng tích thực, ứ đọng tích trệ, cơm nước không tiêu hóa và cảm phải nóng lạnh không điều hòa, sinh ra đi lỵ năm sắc và các chất độc, mót rặn ra không được, thì nên dùng Hương sa hoàn (xem ở sau đâu)"
44,蓋因胎前多食熱毒，以致熱欝故也。,Volume_29,"Do trong thai kỳ tiêu thụ quá nhiều nhiệt độc, dẫn đến nhiệt uất.","Hoặc do người mẹ quá ăn thứ cay nóng, ngấm chảy vào tia sữa, con bú vào ngừng trệ không tan ra được, tích lại thành nhiệt, nhiệt quá huyết mới trào lên, cho nên thổ huyết, hoặc thổ máu cam, hoặc đái ra máu."
45,宜勿食毒物，內服清解，外煎洗淨可也。,Volume_29,"Cần tránh ăn chất độc; uống trong để thanh giải, sắc ngoài để rửa sạch là được.","Nên kiêng ăn đồ độc, trong uống thuốc thanh giải, ngoài nấu nước mà rửa sạch là được."
41,右各味為末，姜東煎湯送服。,Volume_31,"Các vị thuốc trên nghiền thành bột, sắc nước gừng để chiêu thuốc.","Các vị trên tán bột, viên với mật, to bằng bột ngô đồng, mỗi lần uống 1 - 2 viên, sắc nước kim ngân, bạc hà làm thang."
46,一如冬月受寒而泄瀉者，不治即成慢脾也。,Volume_31,"Như người bị tiêu chảy do nhiễm lạnh vào tháng đông, nếu không chữa trị sẽ thành mạn tỳ.","Pham người 20 tuổi trở xuống mà bị bệnh gọi là can, 20 tuổi trở lên bị bệnh gọi là lao, nói chung đều do khí huyết hao tổn, tản dịch ở tỳ vị khô khan mà cùng sinh bệnh nhưng gọi khác tên."
45,箔荷煎湯，八蜜調服五分，後用藍葉、浮萍、水苔同研絞汁調樸硝土硃塗赤處。,Volume_29,"Bạc hà sắc thang, hòa với năm phân mật ong để uống. Sau đó dùng lá chàm, bèo tấm, rêu nước giã chung, vắt lấy nước cốt hòa với phác tiêu và thổ chu sa, bôi vào chỗ đỏ.","Uất kim Cát cánh Cam thảo UẤT KIM TÁN Thiên hoa phấn Cát căn Các vị đều bằng nhau tán nhỏ sắc nước bạc hà và cho mật vào mà uống mỗi lần 5 phân thuốc bột, sau lại dùng lá chàm, béo ván, rêu nước, cùng nghiền nát vắt lấy nước hòa phác tiêu và thổ chu vào rồi xức vào những chỗ đơn đỏ."
63,每一丸，冬月溫水夏月冷水化下。,Volume_33,"Mỗi viên, mùa đông hòa tan với nước ấm, mùa hè hòa tan với nước lạnh rồi uống.","Hoa sơn-trà (2) tán bột, hòa với nước tiểu trẻ con, nước gừng và rượu mà uống."
10,火乘於心則為胎驚夜啼，火積於中則為骨慈之熱。,Volume_33,"Hỏa thừa Tâm thì là chứng thai kinh, dạ đề; Hỏa tích tụ ở bên trong thì là chứng cốt chưng nhiệt.","Tỳ tiết tả mạch trầm tế là nghịch; chứng trùng mà mạch khẩn hoạt mình ấm là thuận, mạch phù đại môi xanh là nghịch, (các chứng khác thì cũng như người lớn)."
